model,structure,level,noise_std,kl_before,kl_after,fft_before,fft_after
nafnet,tite2-B_Cu_doped.png,12,0.007767789997160435,5.0271114699295225,0.8670878023609058,1.0590386025300098,0.17338406371113083
nafnet,tite2-B_Cu_doped.png,16,0.0087759243324399,0.13999835473708963,0.013337458725979147,1.2015548568967453,0.1347463695153136
nafnet,tite2-B_Cu_doped.png,20,0.007613092660903931,4.392993864329168,1.13037835295487,1.065069085195552,0.22398350922379676
nafnet,tite2-B_Cu_doped.png,28,0.007376540917903185,0.9864743125955531,0.4784744266095755,0.7363306764653686,0.21025758145271156
nafnet,tite2-B_Cu_doped.png,36,0.008460214361548424,0.3228776026310071,0.05779344351093326,1.1540121360550777,0.143869932330992
nafnet,vs2_Vacancy-Anion-06A.png,1,0.02310810424387455,0.0345183866811485,0.022322681875718862,1.6069888915568604,0.1510930424675879
nafnet,vs2_Vacancy-Anion-06A.png,2,0.022848568856716156,0.044019647006734934,0.023870303350653158,1.3834845995547487,0.1239751460006317
nafnet,vs2_Vacancy-Anion-06A.png,4,0.022354310378432274,0.07527508403237562,0.018721077460681954,1.613836065944859,0.16671755400456667
nafnet,vs2_Vacancy-Anion-06A.png,8,0.022436311468482018,0.06400957577776296,0.025237595303594276,1.6195407022531088,0.16148432432825183
nafnet,vs2_Vacancy-Anion-06A.png,12,0.02211158536374569,0.26921308827821727,0.03005182000929188,1.6041519615308666,0.1677692463827804
nafnet,vs2_Vacancy-Anion-06A.png,16,0.02199968881905079,0.2770443870312288,0.04850349861939243,1.6038085252030658,0.16848498971504627
nafnet,vs2_Vacancy-Anion-06A.png,20,0.021731942892074585,0.2716582046483699,0.030616277522604984,1.1423027795708072,0.12139505977492722
nafnet,vs2_Vacancy-Anion-06A.png,28,0.02114001289010048,0.025414978724376345,0.02463042252196338,1.0278373935631309,0.13739060381639295
nafnet,vs2_Vacancy-Anion-06A.png,36,0.02082487754523754,0.13392943597345172,0.03143116797890789,1.2007850737002197,0.15211695352313678
nafnet,vte2_Defect-Free.png,1,0.008419000543653965,0.011293251461525025,0.014077109523716973,0.714573705552614,0.1358885197870453
nafnet,vte2_Defect-Free.png,2,0.008500554598867893,0.013251318067724012,0.016361137289239047,0.7188806355419018,0.1397862361023068
nafnet,vte2_Defect-Free.png,4,0.008223073557019234,0.0147777581250393,0.014000180420592496,0.6894476477968899,0.13968882911462882
nafnet,vte2_Defect-Free.png,8,0.00830037146806717,0.012486795764827663,0.014507894816626957,0.7522761718680917,0.11649861141118625
nafnet,vte2_Defect-Free.png,12,0.008276850916445255,0.015746403650477844,0.018405817178585294,0.7620079989020487,0.11457184064008362
nafnet,vte2_Defect-Free.png,16,0.008040874265134335,0.02162442127303598,0.021959752474500573,0.8198528065207888,0.10738159990595743
nafnet,vte2_Defect-Free.png,20,0.00791611522436142,0.038617801117379655,0.01801735557980378,0.6796918642247274,0.13093261900406872
nafnet,vte2_Defect-Free.png,28,0.00785998534411192,0.028461603629846313,0.01117945890584251,0.9591972041628635,0.1141489958531318
nafnet,vte2_Defect-Free.png,36,0.007475011982023716,0.05502463241031347,0.012679295456192494,1.0240943527225295,0.1595932999812138
nafnet,ws2-A_Vacancy-Metal.png,1,0.007821415551006794,0.015842251445502553,0.020176884069734835,0.5139069161709026,0.38402999573788477
nafnet,ws2-A_Vacancy-Metal.png,2,0.007915891706943512,0.012967080571076024,0.02064087839267324,0.5234356407250299,0.34120452823583536
nafnet,ws2-A_Vacancy-Metal.png,4,0.0076591321267187595,0.024810200951493278,0.029033139004523763,0.5180987242697073,0.3162244151615368
nafnet,ws2-A_Vacancy-Metal.png,8,0.007682204246520996,0.022740895582799698,0.026912412788527074,0.5160543208742583,0.3133596349589944
nafnet,ws2-A_Vacancy-Metal.png,12,0.007554539944976568,0.012548927327027505,0.019229827401365515,0.6055339911430296,0.15956069923378605
nafnet,ws2-A_Vacancy-Metal.png,16,0.00764867477118969,0.011880978305132926,0.020123587156548536,0.640260236695751,0.13967281021816505
nafnet,ws2-A_Vacancy-Metal.png,20,0.007462203968316317,0.022962543553876752,0.016657353155394933,0.6649155043637639,0.11326918462300697
nafnet,ws2-A_Vacancy-Metal.png,28,0.007237701211124659,0.019709672353424745,0.026901663995367607,0.5101317087919226,0.3212599974313346
nafnet,ws2-A_Vacancy-Metal.png,36,0.006883493158966303,0.03832051842331724,0.03424408855364208,0.5980564625981161,0.1691400715721076
