model,structure,level,noise_std,kl_before,kl_after,fft_before,fft_after
nafnet_asym1,tite2-B_Cu_doped.png,12,0.007767789997160435,0.1061923230040216,0.009594451235477634,1.1652765976292623,0.18865681561319214
nafnet_asym1,tite2-B_Cu_doped.png,16,0.0087759243324399,0.054805096841552825,0.054827936163479904,1.2617134148676887,0.15097232935116353
nafnet_asym1,tite2-B_Cu_doped.png,20,0.007613092660903931,0.42825189728315394,0.03357267638357691,0.9967352719502723,0.19371288789511595
nafnet_asym1,tite2-B_Cu_doped.png,28,0.007376540917903185,0.012855423472531696,0.012719603885380768,0.9139836163689758,0.18935947147039658
nafnet_asym1,tite2-B_Cu_doped.png,36,0.008460214361548424,0.06041813232337433,0.013842943305655258,1.1301197323786947,0.13314361372444714
nafnet_asym1,vs2_Vacancy-Anion-06A.png,1,0.02310810424387455,0.035784459489023285,0.03160075891502282,1.7222089258488757,0.18062302546273348
nafnet_asym1,vs2_Vacancy-Anion-06A.png,2,0.022848568856716156,0.03944431555190846,0.03630841240982986,1.6788314832926778,0.1799693746789436
nafnet_asym1,vs2_Vacancy-Anion-06A.png,4,0.022354310378432274,0.07012287901485134,0.024464207830770877,1.7356021519818314,0.19614041683835676
nafnet_asym1,vs2_Vacancy-Anion-06A.png,8,0.022436311468482018,0.08139976767160244,0.02987009045286757,1.691250143238406,0.17842619184584493
nafnet_asym1,vs2_Vacancy-Anion-06A.png,12,0.02211158536374569,0.20877984201144703,0.0351033438902504,1.7420393420484894,0.19987773608226572
nafnet_asym1,vs2_Vacancy-Anion-06A.png,16,0.02199968881905079,0.0992164850547472,0.0307656597032823,1.7159616562151898,0.19617899817452208
nafnet_asym1,vs2_Vacancy-Anion-06A.png,20,0.021731942892074585,0.08232470743323549,0.03167870352199549,1.0298536077753124,0.11559211394161409
nafnet_asym1,vs2_Vacancy-Anion-06A.png,28,0.02114001289010048,0.04146921175137733,0.036787841548762225,1.2114956088405255,0.14858850078621016
nafnet_asym1,vs2_Vacancy-Anion-06A.png,36,0.02082487754523754,0.05001503021632776,0.023837037194585298,1.4993420547774094,0.19227360309476282
nafnet_asym1,vte2_Defect-Free.png,1,0.008419000543653965,0.00947870027574599,0.015809915934910414,1.2230562767011393,0.1634959699608286
nafnet_asym1,vte2_Defect-Free.png,2,0.008500554598867893,0.012923459883111183,0.01859803999029319,1.18463260008119,0.1479352999474975
nafnet_asym1,vte2_Defect-Free.png,4,0.008223073557019234,0.013116654380715659,0.015696230871533167,1.1388888576436467,0.13970483202979458
nafnet_asym1,vte2_Defect-Free.png,8,0.00830037146806717,0.012676206446836584,0.017486048624904556,1.1699195072198143,0.14564136376201983
nafnet_asym1,vte2_Defect-Free.png,12,0.008276850916445255,0.015930061037753483,0.020525045888234113,1.1805960701910247,0.15076048040628873
nafnet_asym1,vte2_Defect-Free.png,16,0.008040874265134335,0.022825684139130033,0.024573977929667718,1.1326620551460451,0.1493086622761611
nafnet_asym1,vte2_Defect-Free.png,20,0.00791611522436142,0.01612126811922317,0.011916991490446236,0.9466815256710406,0.1082564711272992
nafnet_asym1,vte2_Defect-Free.png,28,0.00785998534411192,0.01685482774191766,0.011105504144567933,1.1054247767812166,0.1451258527635214
nafnet_asym1,vte2_Defect-Free.png,36,0.007475011982023716,0.018941805511814465,0.008712575252194347,1.1022070664031254,0.1723729384813531
nafnet_asym1,ws2-A_Vacancy-Metal.png,1,0.007821415551006794,0.03341603476484645,0.03272302560883589,0.575896095558807,0.22217361505621708
nafnet_asym1,ws2-A_Vacancy-Metal.png,2,0.007915891706943512,0.028242794553813146,0.027807392448635854,1.044108901764402,0.1306904050415662
nafnet_asym1,ws2-A_Vacancy-Metal.png,4,0.0076591321267187595,0.05020281106358111,0.045397864221976246,0.6278417177745742,0.13463877674154037
nafnet_asym1,ws2-A_Vacancy-Metal.png,8,0.007682204246520996,0.05416338855059435,0.04662377502335194,0.6171743636406859,0.14060200010549015
nafnet_asym1,ws2-A_Vacancy-Metal.png,12,0.007554539944976568,0.04472435161710055,0.04054878211428349,1.0562316910343212,0.15413883710357767
nafnet_asym1,ws2-A_Vacancy-Metal.png,16,0.00764867477118969,0.03354029581544864,0.03381159899409229,1.007794525505439,0.14283357085235956
nafnet_asym1,ws2-A_Vacancy-Metal.png,20,0.007462203968316317,0.028627844526852117,0.029586676354741017,0.8597581879517079,0.11534612888099405
nafnet_asym1,ws2-A_Vacancy-Metal.png,28,0.007237701211124659,0.044765323811850735,0.04175798296013911,0.9539972963604242,0.14533586524923583
nafnet_asym1,ws2-A_Vacancy-Metal.png,36,0.006883493158966303,0.0351579225624041,0.03547047700884448,0.8202226736929764,0.16027858560942482
